"tPi_ns","Delta_g3_minus_g3prime","clean_infidelity","clean_leakage","qs_infidelity","qs_leakage","onef_infidelity","onef_leakage"
47.846707391405445,18.1,9.61342117022923e-13,9.614531393253856e-13,0.00000770468756804421,8.793885756752662e-8,0.000003522552166343451,1.2674010281210624e-7
47.58381339474938,18.2,8.734124534726107e-13,8.734124534726107e-13,0.000007491254666616154,1.0002735031877652e-7,0.000003587082876913561,1.2801877046053622e-7
47.3237925565267,18.3,7.922551503725117e-13,7.918110611626616e-13,0.0000072814822542111025,1.0068935729246054e-7,0.000003216144181110159,1.3285640635130048e-7
47.066598031762965,18.400000000000002,7.167599846980011e-13,7.16537940093076e-13,0.000008716779927119277,9.82614353406408e-8,0.0000034656000007765584,1.188856517320147e-7
46.81218398834804,18.5,6.502576255229542e-13,6.504796701278792e-13,0.000008050753095424357,8.978485595889651e-8,0.0000037937960185713273,1.2807174431528346e-7
46.56050557980852,18.6,5.803135749715693e-13,5.803135749715693e-13,0.000008413007627792734,9.987173779368863e-8,0.00000415780445980507,1.1771856766318311e-7
46.31151891895394,18.7,5.240252676230739e-13,5.235811784132238e-13,0.00000649322432034527,9.246559265596588e-8,0.000003518736001326683,1.241421486830596e-7
46.065181052363755,18.8,4.667377595524158e-13,4.666267372499533e-13,0.000007103915114362591,9.123984508585536e-8,0.0000034471403771368926,1.250861015633653e-7
45.821449935684576,18.900000000000002,4.156675004196586e-13,4.157785227221211e-13,0.000006313938392203955,8.704513690949156e-8,0.0000034107888852330516,1.306306560366899e-7
45.580284409707296,19,3.6926017799032707e-13,3.6914915568786455e-13,0.000007758049093675723,7.975161605722203e-8,0.0000036803704421678464,1.199505170534909e-7
45.34164417719573,19.1,3.2951419370874646e-13,3.2940317140628395e-13,0.000007364236795578405,8.59804417879806e-8,0.0000032164278189844574,1.2382807147381936e-7
45.10548978043951,19.2,2.952083022478291e-13,2.952083022478291e-13,0.000006043164054336248,1.0150964327548806e-7,0.0000032241605462990376,1.230679458691375e-7
44.87178257950459,19.3,2.6267876762631204e-13,2.6267876762631204e-13,0.000006913250002799631,9.343978476794579e-8,0.000002977837938611949,1.1186790423611814e-7
44.64048473115663,19.400000000000002,2.3725466036239595e-13,2.3725466036239595e-13,0.000007971369566352471,1.0411694980672071e-7,0.000003331761457028293,1.0821919675496616e-7
44.41155916843275,19.5,2.1382895454280515e-13,2.1393997684526767e-13,0.000006845122834533424,7.280676947551967e-8,0.000002776214076997685,1.230046287981068e-7
44.184969580838704,19.6,1.9517720772910252e-13,1.9506618542664e-13,0.000006395191579344761,9.703043197084593e-8,0.000003601749442475599,1.164825627381072e-7
43.96068039514917,19.7,1.8185453143360064e-13,1.8185453143360064e-13,0.000007423208133928716,9.279070044720949e-8,0.0000033002887936189883,1.1432306618430754e-7
43.73865675678982,19.8,1.6786572132332367e-13,1.6797674362578618e-13,0.000006494403509819113,8.585052588105935e-8,0.000003248062075827951,1.1468974559003531e-7
43.51886451178083,19.900000000000002,1.6819878823071122e-13,1.680877659282487e-13,0.000007554404900119716,9.929754128557011e-8,0.0000033902305496774645,1.3127292304071502e-7
43.30127018922193,20,1.6198153929281034e-13,1.6209256159527285e-13,0.0000055874564971614135,7.954841148571923e-8,0.000003110468565379887,1.2044998400517759e-7
